conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
-0.2;0.6;-0.2;53;0.5794847035922391;-3731.47800000032
-0.2;0.6;-0.2;54;0.5832441068764445;-3774.99400000032
-0.2;0.6;-0.2;55;0.5867583044216759;-3817.5900000003203
-0.2;0.6;-0.2;56;0.5901989609597349;-3858.37600000032
-0.2;0.6;-0.2;57;0.593616922719137;-3899.5960000003192
-0.2;0.6;-0.2;58;0.5969608644073788;-3939.1720000003143
-0.2;0.6;-0.2;59;0.600344111934431;-3977.580000000313
-0.2;0.6;-0.2;60;0.603568755788375;-4014.870000000303
-0.2;0.6;-0.2;61;0.6068214044699858;-4050.824000000297
-0.2;0.6;-0.2;62;0.6101264362240905;-4085.39200000029
-0.2;0.6;-0.2;63;0.6132498724730453;-4118.956000000286
-0.2;0.6;-0.2;64;0.6161960945184375;-4152.184000000277
-0.2;0.6;-0.2;65;0.6188671063931864;-4184.722000000268
-0.2;0.6;-0.2;66;0.6216312420335484;-4215.506000000261
-0.2;0.6;-0.2;67;0.6243522028370446;-4246.19400000025
-0.2;0.6;-0.2;68;0.6269117039318122;-4275.24800000024
-0.2;0.6;-0.2;69;0.6295312839194527;-4303.402000000229
-0.2;0.6;-0.2;70;0.6320263820306635;-4331.910000000215
-0.2;0.6;-0.2;71;0.6343982887117654;-4358.6160000002055
-0.2;0.6;-0.2;72;0.6367808830203215;-4384.400000000194
-0.2;0.6;-0.2;73;0.6391767861694896;-4410.424000000178
-0.2;0.6;-0.2;74;0.6415032739079436;-4435.698000000168
-0.2;0.6;-0.2;75;0.6436055455911407;-4459.564000000154
-0.2;0.6;-0.2;76;0.6457438448448822;-4482.650000000142
-0.2;0.6;-0.2;77;0.6478969765844731;-4505.476000000132
-0.2;0.6;-0.2;78;0.649824763088255;-4527.568000000118
-0.2;0.6;-0.2;79;0.6518065641817496;-4548.856000000107
-0.2;0.6;-0.2;80;0.653777239986407;-4569.236000000097
-0.2;0.6;-0.2;81;0.6557226600659114;-4588.6000000000895
-0.2;0.6;-0.2;82;0.6576699756991395;-4607.54000000008
-0.2;0.6;-0.2;83;0.659645095810304;-4625.960000000069
-0.2;0.6;-0.2;84;0.6615212112056663;-4643.704000000063
-0.2;0.6;-0.2;85;0.6633671285567816;-4661.19400000005
-0.2;0.6;-0.2;86;0.6649727217774475;-4678.862000000042
-0.2;0.6;-0.2;87;0.666762316710946;-4695.604000000032
-0.2;0.6;-0.2;88;0.6683189181607955;-4711.290000000025
-0.2;0.6;-0.2;89;0.6699496362379205;-4726.864000000019
-0.2;0.6;-0.2;90;0.6716203857915367;-4741.414000000013
-0.2;0.6;-0.2;91;0.6732686070272719;-4754.508000000008
-0.2;0.6;-0.2;92;0.6750190353883997;-4768.570000000001
